timestamp,venue,trade_id,trader,venue_account,instrument_type,symbol,side,quantity,price,fee,fee_asset
2026-08-01T06:25:20Z,BYBIT,T00315,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,0.5,3186.06,0.60801098,USDT
2026-08-01T19:16:30Z,OKX,T00509,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,SELL,0.75,3139.57,0.00142432,BNB
2026-08-01T06:11:17Z,OKX,T00612,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,SELL,0.5,3182.13,0.60224664,USDT
2026-08-01T06:20:57Z,BINANCE,T00221,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,BUY,40,156.682,2.78478613,USDT
2026-08-01T09:17:09Z,BYBIT,T00416,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,BUY,0.0625,62696.91,1.46288230,USDT
2026-08-01T12:00:00Z,BYBIT,T00728,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,0.5,3179.1,0.00059356,BNB
2026-08-01T22:24:08Z,OKX,T00067,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,SELL,1500,0.6235,0.42154107,USDT
2026-08-01T18:18:31Z,BINANCE,T00031,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,SELL,20,157.881,0.97097242,USDT
2026-08-01T04:54:41Z,BINANCE,T00409,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,BUY,0.5,62260.43,0.01856091,BNB
2026-08-01T19:51:33Z,BYBIT,T00504,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,5,156.781,0.26394340,USDT
2026-08-01T00:36:50Z,BINANCE,T00500,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,SELL,0.125,62298.81,3.33785782,USDT
2026-08-01T04:18:22Z,OKX,T00405,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,SELL,750,0.6207,0.17633091,USDT
2026-08-01T09:20:11Z,BINANCE,T00448,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,SELL,5,155.566,0.00023069,BNB
2026-08-01T01:45:24Z,BINANCE,T00568,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,0.25,3196.04,0.21594654,USDT
2026-08-01T04:19:38Z,OKX,T00303,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,BUY,2000,0.62187,0.56042875,USDT
2026-08-01T22:21:01Z,BYBIT,T00183,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,SELL,500,0.6227,0.08210421,USDT
2026-08-01T00:53:47Z,BYBIT,T00090,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,SELL,0.0625,62295.52,1.31911732,USDT
2026-08-01T10:31:30Z,OKX,T00208,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,BUY,0.0625,62553.46,1.42982985,USDT
2026-08-01T13:21:31Z,OKX,T00296,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,BUY,2000,0.62193,0.54665617,USDT
2026-08-01T04:30:00Z,OKX,T00162,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,SELL,0.5,3192.63,0.71884067,USDT
2026-08-01T18:55:54Z,BYBIT,T00288,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,10,157.412,0.53174553,USDT
2026-08-01T21:38:09Z,BINANCE,T00744,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,SELL,2000,0.6236,0.48776658,USDT
2026-08-01T04:33:39Z,OKX,T00560,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,SELL,20,156.382,1.50456538,USDT
2026-08-01T03:35:03Z,BYBIT,T00517,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,SELL,2250,0.62134,0.40719379,USDT
2026-08-01T03:41:54Z,BINANCE,T00301,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,BUY,25,156.075,0.84693531,USDT
2026-08-01T04:09:38Z,OKX,T00548,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,BUY,0.25,3204.03,0.33599059,USDT
2026-08-01T02:50:03Z,BYBIT,T00387,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,SELL,750,0.62003,0.21215531,USDT
2026-08-01T18:18:58Z,BINANCE,T00140,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,SELL,0.375,63300.1,11.79601207,USDT
2026-08-01T13:19:39Z,BINANCE,T00737,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,BUY,1.25,3168.35,1.20570155,USDT
2026-08-01T04:35:39Z,BINANCE,T00164,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,SELL,15750,0.62216,3.90030296,USDT
2026-08-01T10:48:47Z,OKX,T00106,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,SELL,5,156.319,0.34546143,USDT
2026-08-01T17:14:25Z,OKX,T00408,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,SELL,0.75,3161.17,0.84583353,USDT
2026-08-01T07:16:53Z,BYBIT,T00691,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,SELL,1500,0.62604,0.21191881,USDT
2026-08-01T18:21:41Z,BYBIT,T00745,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,SELL,1,3152.61,1.10074205,USDT
2026-08-01T17:34:36Z,OKX,T00688,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,BUY,30,157.541,1.40249637,USDT
2026-08-01T07:00:04Z,BYBIT,T00283,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,BUY,0.375,62730.95,6.85774213,USDT
2026-08-01T02:04:34Z,BYBIT,T00198,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,SELL,1,3194.66,0.75318828,USDT
2026-08-01T21:41:12Z,BYBIT,T00643,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,25,157.038,1.91130452,USDT
2026-08-01T06:56:50Z,BINANCE,T00050,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,SELL,750,0.62496,0.16631435,USDT
2026-08-01T22:21:50Z,BINANCE,T00653,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,BUY,1,3129.94,1.25263448,USDT
2026-08-01T16:47:27Z,OKX,T00502,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,BUY,3250,0.62671,0.74724812,USDT
2026-08-01T00:57:18Z,BINANCE,T00028,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,BUY,0.5,3198.04,0.33507697,USDT
2026-08-01T05:39:12Z,BINANCE,T00613,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,SELL,0.0625,62635.69,0.00125130,BNB
2026-08-01T19:39:41Z,BYBIT,T00654,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,SELL,1500,0.62786,0.43023929,USDT
2026-08-01T23:01:12Z,BYBIT,T00108,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,BUY,1000,0.62201,0.12772754,USDT
2026-08-01T01:13:50Z,OKX,T00464,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,500,0.62319,0.06938510,USDT
2026-08-01T08:22:50Z,BINANCE,T00696,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,BUY,0.5,62631.05,7.18367186,USDT
2026-08-01T13:26:30Z,OKX,T00634,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,BUY,10,156.683,0.38323405,USDT
2026-08-01T09:20:28Z,OKX,T00707,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,1000,0.62798,0.17525937,USDT
2026-08-01T05:19:06Z,OKX,T00239,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,500,0.62041,0.14093517,USDT
2026-08-01T02:45:22Z,BINANCE,T00133,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,SELL,1.5,3206.06,2.07027044,USDT
2026-08-01T17:22:18Z,BYBIT,T00132,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,2,3159.5,2.39889720,USDT
2026-08-01T14:02:58Z,BINANCE,T00415,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,2000,0.62586,0.39815908,USDT
2026-08-01T16:07:47Z,BYBIT,T00175,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,2,3160.3,2.33532405,USDT
2026-08-01T22:30:06Z,BYBIT,T00610,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,BUY,1500,0.62325,0.35199459,USDT
2026-08-01T09:24:05Z,BINANCE,T00367,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,1,3184.29,1.41553789,USDT
2026-08-01T22:25:20Z,BYBIT,T00414,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,SELL,500,0.62395,0.09279770,USDT
2026-08-01T01:27:14Z,OKX,T00566,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,BUY,5,155.569,0.00030002,BNB
2026-08-01T15:44:41Z,OKX,T00381,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,BUY,500,0.62804,0.00008743,BNB
2026-08-01T19:16:00Z,BYBIT,T00729,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,SELL,1.25,3139.05,1.83866803,USDT
2026-08-01T07:31:04Z,OKX,T00733,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,SELL,10,156.09,0.54896222,USDT
2026-08-01T02:03:05Z,BYBIT,T00600,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,BUY,3500,0.62179,0.90552413,USDT
2026-08-01T20:49:02Z,OKX,T00710,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,SELL,250,0.62462,0.00004077,BNB
2026-08-01T04:59:52Z,BYBIT,T00522,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,SELL,125,156.368,7.61663432,USDT
2026-08-01T02:37:05Z,BINANCE,T00057,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,BUY,0.75,3200.68,0.99967334,USDT
2026-08-01T11:10:35Z,BYBIT,T00479,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,0.5,3181.59,0.41175302,USDT
2026-08-01T07:06:36Z,BYBIT,T00053,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,SELL,0.5,62698.03,13.51752764,USDT
2026-08-01T15:03:26Z,BYBIT,T00242,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,0.5,3176.93,0.49668133,USDT
2026-08-01T10:30:45Z,OKX,T00372,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,SELL,0.5,3185.43,0.56086682,USDT
2026-08-01T04:37:48Z,BINANCE,T00314,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,SELL,1500,0.62152,0.00029078,BNB
2026-08-01T06:32:35Z,BYBIT,T00440,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,110,156.175,4.69864048,USDT
2026-08-01T19:49:08Z,OKX,T00369,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,BUY,30,156.978,0.96456588,USDT
2026-08-01T23:54:53Z,BINANCE,T00550,TRADER_D,TRADER_D_BINANCE,FUTURES,XRPUSDT,SELL,750,0.62383,0.16200240,USDT
2026-08-01T10:53:32Z,BINANCE,T00094,TRADER_D,TRADER_D_BINANCE,FUTURES,XRPUSDT,SELL,2000,0.62546,0.59444746,USDT
2026-08-01T10:23:57Z,OKX,T00126,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,SELL,20,156.097,1.07801957,USDT
2026-08-01T15:12:45Z,BYBIT,T00238,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,SELL,1500,0.62663,0.00044499,BNB
2026-08-01T05:32:19Z,OKX,T00033,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,BUY,10,156.675,0.61914217,USDT
2026-08-01T21:30:55Z,BYBIT,T00323,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,SELL,20,157.121,1.01163487,USDT
2026-08-01T06:05:17Z,BYBIT,T00489,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,SELL,1.5,3181.16,1.54919725,USDT
2026-08-01T13:52:11Z,BINANCE,T00594,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,BUY,0.25,3174.1,0.25507090,USDT
2026-08-01T03:10:15Z,OKX,T00540,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,SELL,0.125,61968.92,2.35293515,USDT
2026-08-01T23:25:41Z,OKX,T00735,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,SELL,5,157.534,0.32252459,USDT
2026-08-01T14:27:21Z,BINANCE,T00014,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,BUY,1.5,3166.65,0.00161703,BNB
2026-08-01T19:05:41Z,BYBIT,T00465,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,0.25,3146.13,0.17485539,USDT
2026-08-01T14:33:40Z,OKX,T00047,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,SELL,1,3175.71,0.67668042,USDT
2026-08-01T22:02:38Z,BINANCE,T00412,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,500,0.62289,0.14551718,USDT
2026-08-01T23:13:42Z,BYBIT,T00339,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,1,3129.84,1.55016235,USDT
2026-08-01T06:33:17Z,BINANCE,T00297,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,SELL,0.25,3175.61,0.18824151,USDT
2026-08-01T13:34:56Z,BINANCE,T00450,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,0.5,3172.72,0.76028551,USDT
2026-08-01T20:23:03Z,BYBIT,T00391,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,BUY,0.25,63305.02,4.62563493,USDT
2026-08-01T00:39:56Z,BINANCE,T00527,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,9750,0.61989,2.67548515,USDT
2026-08-01T13:07:31Z,BINANCE,T00441,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,BUY,0.25,3170.87,0.26762889,USDT
2026-08-01T09:24:28Z,BYBIT,T00084,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,1.5,3184.59,2.29652214,USDT
2026-08-01T21:23:54Z,BYBIT,T00087,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,SELL,1,3136.12,1.17643681,USDT
2026-08-01T04:04:57Z,OKX,T00569,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,BUY,1.5,3210.13,2.31738101,USDT
2026-08-01T02:51:16Z,BYBIT,T00719,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,60,155.923,2.25009827,USDT
2026-08-01T15:15:30Z,BINANCE,T00746,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,0.25,3180.33,0.21201882,USDT
2026-08-01T17:10:29Z,BYBIT,T00275,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,5,157.05,0.23370914,USDT
2026-08-01T07:21:07Z,BINANCE,T00457,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,250,0.62636,0.05999685,USDT
2026-08-01T20:53:30Z,BYBIT,T00075,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,SELL,0.125,63170.98,1.58079551,USDT
2026-08-01T11:47:17Z,BYBIT,T00273,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,SELL,0.75,3178.53,0.98382965,USDT
2026-08-01T07:12:15Z,OKX,T00195,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,BUY,0.125,62725.97,2.07401399,USDT
2026-08-01T04:02:23Z,OKX,T00389,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,SELL,0.0625,62118.6,0.00108536,BNB
2026-08-01T20:21:53Z,BYBIT,T00399,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,0.25,3125.99,0.22613068,USDT
2026-08-01T16:42:14Z,OKX,T00711,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,1000,0.62723,0.23530549,USDT
2026-08-01T11:15:40Z,OKX,T00145,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,SELL,1000,0.62631,0.15246576,USDT
2026-08-01T16:59:45Z,BINANCE,T00678,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,SELL,1.25,3164.5,1.35268290,USDT
2026-08-01T06:31:16Z,OKX,T00528,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,BUY,15,156.281,0.53609293,USDT
2026-08-01T23:49:48Z,BINANCE,T00049,TRADER_D,TRADER_D_BINANCE,FUTURES,XRPUSDT,SELL,250,0.62332,0.03353825,USDT
2026-08-01T09:31:34Z,OKX,T00282,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,SELL,0.25,3189.56,0.36516117,USDT
2026-08-01T15:29:02Z,BYBIT,T00182,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,SELL,5,156.044,0.23675453,USDT
2026-08-01T21:12:08Z,OKX,T00357,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,SELL,0.25,3132.94,0.30467168,USDT
2026-08-01T11:43:40Z,BYBIT,T00388,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,BUY,25,156.401,1.11657467,USDT
2026-08-01T10:00:11Z,OKX,T00400,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,SELL,500,0.62753,0.07062980,USDT
2026-08-01T14:57:37Z,OKX,T00740,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,SELL,40,155.941,1.27155537,USDT
2026-08-01T21:23:57Z,BYBIT,T00342,TRADER_B,TRADER_B_BYBIT,FUTURES,SOLUSDT,SELL,25,156.878,1.22153191,USDT
2026-08-01T04:40:53Z,BYBIT,T00336,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,SELL,0.5,3197.26,0.79447606,USDT
2026-08-01T14:54:31Z,OKX,T00244,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,BUY,0.8125,62789.03,16.45828190,USDT
2026-08-01T19:22:49Z,OKX,T00477,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,SELL,0.0625,63185.81,1.50956380,USDT
2026-08-01T06:10:43Z,BINANCE,T00352,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,1.5,3180.61,2.37730153,USDT
2026-08-01T14:58:39Z,OKX,T00324,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,BUY,0.3125,62827.52,0.00855258,BNB
2026-08-01T14:56:04Z,BINANCE,T00111,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,1000,0.62532,0.00020711,BNB
2026-08-01T17:10:58Z,OKX,T00178,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,1500,0.62519,0.35064025,USDT
2026-08-01T02:44:31Z,BYBIT,T00313,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,SELL,2250,0.6207,0.49282489,USDT
2026-08-01T08:33:53Z,OKX,T00200,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,SELL,0.75,3171.65,0.53969894,USDT
2026-08-01T21:15:23Z,OKX,T00153,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,BUY,1250,0.62197,0.18563489,USDT
2026-08-01T09:52:25Z,OKX,T00403,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,500,0.62571,0.00010791,BNB
2026-08-01T09:28:12Z,OKX,T00392,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,BUY,750,0.62764,0.17717791,USDT
2026-08-01T00:03:47Z,BYBIT,T00521,TRADER_B,TRADER_B_BYBIT,FUTURES,SOLUSDT,BUY,5,154.893,0.27156438,USDT
2026-08-01T00:56:29Z,BINANCE,T00260,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,SELL,750,0.62074,0.19638581,USDT
2026-08-01T20:01:13Z,OKX,T00206,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,BUY,0.125,63254.45,0.00340358,BNB
2026-08-01T23:08:50Z,BINANCE,T00136,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,1000,0.62173,0.12997982,USDT
2026-08-01T10:06:29Z,OKX,T00661,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,BUY,1000,0.62844,0.00022895,BNB
2026-08-01T06:58:53Z,OKX,T00529,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,BUY,0.5,62568.3,14.21219998,USDT
2026-08-01T20:13:23Z,BINANCE,T00446,TRADER_D,TRADER_D_BINANCE,FUTURES,XRPUSDT,SELL,1000,0.625,0.27175880,USDT
2026-08-01T15:19:17Z,BYBIT,T00474,TRADER_B,TRADER_B_BYBIT,FUTURES,SOLUSDT,SELL,45,155.889,2.71281503,USDT
2026-08-01T23:34:19Z,OKX,T00010,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,BUY,2000,0.62367,0.32629405,USDT
2026-08-01T21:20:35Z,BINANCE,T00203,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,750,0.62274,0.09775880,USDT
2026-08-01T17:36:26Z,BYBIT,T00564,TRADER_B,TRADER_B_BYBIT,FUTURES,SOLUSDT,BUY,40,157.521,1.95237456,USDT
2026-08-01T14:44:35Z,OKX,T00606,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,BUY,250,0.62591,0.06293131,USDT
2026-08-01T05:56:30Z,OKX,T00485,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,BUY,10,156.396,0.71984472,USDT
2026-08-01T08:44:17Z,OKX,T00603,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,SELL,0.3125,62557.54,5.01458469,USDT
2026-08-01T12:22:14Z,BYBIT,T00038,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,SELL,1.25,3176.99,1.59081715,USDT
2026-08-01T23:39:50Z,BINANCE,T00007,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,BUY,40,157.33,0.00295171,BNB
2026-08-01T18:35:33Z,OKX,T00475,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,SELL,10,157.312,0.39249657,USDT
2026-08-01T06:20:51Z,BYBIT,T00008,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,1,3181.63,1.48934411,USDT
2026-08-01T23:42:22Z,OKX,T00285,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,SELL,0.5,3132.61,0.49632389,USDT
2026-08-01T21:08:47Z,OKX,T00109,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,SELL,2,3131.43,1.28922065,USDT
2026-08-01T08:35:05Z,OKX,T00193,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,SELL,2000,0.62987,0.58325412,USDT
2026-08-01T19:48:23Z,BINANCE,T00524,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,BUY,5,156.952,0.31706943,USDT
2026-08-01T22:59:51Z,BYBIT,T00692,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,BUY,1500,0.62365,0.45500666,USDT
2026-08-01T00:03:06Z,BYBIT,T00580,TRADER_B,TRADER_B_BYBIT,FUTURES,ETHUSDT,BUY,10.25,3197.65,6.69480522,USDT
2026-08-01T18:46:45Z,BINANCE,T00547,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,BUY,0.125,63216.19,2.67715853,USDT
2026-08-01T22:55:03Z,BYBIT,T00235,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,SELL,0.125,63969.12,3.63318800,USDT
2026-08-01T22:34:57Z,BINANCE,T00147,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,SELL,1000,0.62441,0.26935897,USDT
2026-08-01T19:49:19Z,BYBIT,T00512,TRADER_A,TRADER_A_BYBIT,FUTURES,SOLUSDT,SELL,20,156.829,0.90488539,USDT
2026-08-01T17:18:35Z,BINANCE,T00327,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,SELL,10,157.114,0.77093893,USDT
2026-08-01T02:50:27Z,BINANCE,T00503,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,SELL,500,0.62065,0.12762736,USDT
2026-08-01T02:46:31Z,OKX,T00724,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,BUY,0.0625,62127.89,0.78740793,USDT
2026-08-01T13:22:20Z,BYBIT,T00036,TRADER_B,TRADER_B_BYBIT,FUTURES,SOLUSDT,BUY,55,156.744,0.00215071,BNB
2026-08-01T23:22:18Z,BINANCE,T00447,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,SELL,0.25,3126.96,0.34149863,USDT
2026-08-01T10:00:47Z,BINANCE,T00376,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,SELL,25,155.878,1.71814964,USDT
2026-08-01T02:44:45Z,OKX,T00699,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,SELL,250,0.6204,0.04939235,USDT
2026-08-01T04:20:29Z,OKX,T00553,TRADER_C,TRADER_C_OKX,FUTURES,BTCUSDT,BUY,0.0625,62052.64,1.08066500,USDT
2026-08-01T09:39:50Z,OKX,T00557,TRADER_B,TRADER_B_OKX,FUTURES,ETHUSDT,SELL,0.75,3190.36,0.56686295,USDT
2026-08-01T10:48:27Z,OKX,T00484,TRADER_B,TRADER_B_OKX,FUTURES,XRPUSDT,BUY,1250,0.6257,0.25796655,USDT
2026-08-01T05:46:04Z,BINANCE,T00335,TRADER_C,TRADER_C_BINANCE,FUTURES,SOLUSDT,BUY,30,156.535,1.36565376,USDT
2026-08-01T03:36:59Z,BYBIT,T00665,TRADER_D,TRADER_D_BYBIT,FUTURES,XRPUSDT,BUY,1000,0.62145,0.20621045,USDT
2026-08-01T02:29:43Z,BINANCE,T00583,TRADER_A,TRADER_A_BINANCE,FUTURES,ETHUSDT,SELL,1.25,3191.91,1.54731769,USDT
2026-08-01T19:40:33Z,BYBIT,T00100,TRADER_A,TRADER_A_BYBIT,FUTURES,BTCUSDT,SELL,0.125,63283.43,0.00456118,BNB
2026-08-01T21:18:48Z,BINANCE,T00135,TRADER_A,TRADER_A_BINANCE,FUTURES,BTCUSDT,BUY,0.0625,63503.36,1.85136303,USDT
2026-08-01T06:36:18Z,OKX,T00636,TRADER_C,TRADER_C_OKX,FUTURES,XRPUSDT,SELL,250,0.62454,0.03193182,USDT
2026-08-01T18:11:31Z,BINANCE,T00262,TRADER_D,TRADER_D_BINANCE,FUTURES,ETHUSDT,BUY,0.25,3152.76,0.22890534,USDT
2026-08-01T06:55:53Z,OKX,T00151,TRADER_C,TRADER_C_OKX,FUTURES,SOLUSDT,SELL,10,156.147,0.38252692,USDT
2026-08-01T13:17:20Z,BINANCE,T00703,TRADER_A,TRADER_A_BINANCE,FUTURES,XRPUSDT,BUY,500,0.62278,0.14735413,USDT
